datetime,pickup,drop,distance,duration,fare,vehicle_type,status,weather,traffic,surge,hour,day,month,is_weekend
2025-01-29 09:58:00,Zone_C,Zone_H,1.65,3.0,29.43,Bike Lite,Completed,Cloudy,Medium,1.0,9,29,1,0
2025-01-22 04:52:00,Zone_A,Zone_H,1.4,2.0,33.84,Bike,Completed,Rainy,Medium,1.0,4,22,1,0
2025-01-13 04:09:00,Zone_B,Zone_E,21.31,42.0,254.25,Bike,Completed,Cloudy,Low,1.1,4,13,1,0
2025-01-24 13:56:00,Zone_B,Zone_G,16.15,28.0,187.06,Bike,Completed,Clear,Low,1.0,13,24,1,0
2025-01-04 03:15:00,Zone_D,Zone_G,16.45,28.0,255.12,Auto,Completed,Cloudy,Low,1.1,3,4,1,1
2025-01-01 19:23:00,Zone_D,Zone_F,10.03,18.0,118.83,Bike,Completed,Clear,Low,1.0,19,1,1,0
2025-01-20 06:29:00,Zone_A,Zone_G,2.28,4.0,50.15,Bike,Completed,Clear,High,1.1,6,20,1,0
2025-01-14 11:47:00,Zone_C,Zone_G,11.35,18.0,137.52,Bike Lite,Completed,Cloudy,Medium,1.3,11,14,1,0
2025-01-03 06:21:00,Zone_A,Zone_F,4.78,8.0,117.64,Auto,Completed,Clear,Low,1.3,6,3,1,0
2025-01-10 03:26:00,Zone_B,Zone_G,23.43,37.0,243.34,Bike,Completed,Rainy,Low,1.0,3,10,1,0
2025-01-12 12:30:00,Zone_C,Zone_F,22.09,43.0,246.62,Bike,Completed,Cloudy,High,1.0,12,12,1,1
2025-01-20 03:54:00,Zone_C,Zone_G,8.22,16.0,106.17,Bike,Completed,Rainy,Medium,1.0,3,20,1,0
2025-01-08 06:10:00,Zone_B,Zone_H,1.42,3.0,36.61,Bike,Completed,Cloudy,Medium,1.0,6,8,1,0
2025-01-16 10:59:00,Zone_D,Zone_G,1.5,3.0,36.83,Bike,Completed,Rainy,Medium,1.0,10,16,1,0
2025-01-16 14:09:00,Zone_D,Zone_E,13.69,25.0,161.54,Bike,Completed,Clear,High,1.0,14,16,1,0
2025-01-18 03:44:00,Zone_A,Zone_H,20.76,36.0,213.35,Bike,Completed,Clear,Medium,1.0,3,18,1,1
2025-01-07 00:06:00,Zone_B,Zone_F,9.22,16.0,109.73,Bike,Completed,Clear,Low,1.0,0,7,1,0
2025-01-07 08:31:00,Zone_C,Zone_H,16.78,26.0,174.77,Bike,Completed,Clear,Medium,1.0,8,7,1,0
2025-01-08 18:27:00,Zone_D,Zone_E,21.59,34.0,293.91,Auto,Completed,Rainy,Medium,1.0,18,8,1,0
2025-01-29 02:01:00,Zone_B,Zone_F,16.27,27.0,146.75,Bike Lite,Completed,Clear,High,1.0,2,29,1,0
2025-01-16 11:12:00,Zone_A,Zone_G,1.15,2.0,31.38,Bike,Completed,Rainy,High,1.0,11,16,1,0
2025-01-15 01:47:00,Zone_C,Zone_E,14.23,24.0,149.88,Bike,Completed,Rainy,Medium,1.0,1,15,1,0
2025-01-09 15:31:00,Zone_A,Zone_E,5.2,10.0,75.5,Bike,Completed,Clear,Medium,1.0,15,9,1,0
2025-01-19 19:33:00,Zone_B,Zone_H,20.2,35.0,218.95,Bike,Completed,Cloudy,Low,1.0,19,19,1,1
2025-01-21 11:11:00,Zone_D,Zone_H,10.9,17.0,125.43,Bike,Completed,Cloudy,Medium,1.0,11,21,1,0
2025-01-25 00:58:00,Zone_C,Zone_G,11.54,18.0,171.0,Auto,Completed,Cloudy,Medium,1.0,0,25,1,1
2025-01-12 14:18:00,Zone_B,Zone_F,8.29,14.0,98.55,Bike,Completed,Rainy,Medium,1.0,14,12,1,1
2025-01-26 07:10:00,Zone_B,Zone_H,6.51,11.0,79.33,Bike,Completed,Rainy,Medium,1.0,7,26,1,1
2025-01-25 17:20:00,Zone_C,Zone_E,4.84,9.0,71.05,Bike,Completed,Cloudy,High,1.0,17,25,1,1
2025-01-29 15:04:00,Zone_C,Zone_F,10.78,17.0,164.71,Auto,Completed,Rainy,Medium,1.0,15,29,1,0
2025-01-24 11:45:00,Zone_C,Zone_H,13.9,23.0,159.38,Bike,Completed,Cloudy,Low,1.0,11,24,1,0
2025-01-17 06:08:00,Zone_A,Zone_F,22.62,35.0,274.2,Bike,Cancelled,Rainy,Medium,1.1,6,17,1,0
2025-01-12 13:54:00,Zone_A,Zone_F,10.65,19.0,112.28,Bike Lite,Completed,Cloudy,High,1.1,13,12,1,1
2025-01-17 16:40:00,Zone_C,Zone_H,8.72,17.0,105.59,Bike,Completed,Rainy,Low,1.0,16,17,1,0
2025-01-25 03:36:00,Zone_C,Zone_G,20.64,33.0,219.21,Bike,Completed,Rainy,High,1.0,3,25,1,1
2025-01-11 23:56:00,Zone_A,Zone_E,17.71,31.0,184.16,Bike Lite,Completed,Cloudy,Medium,1.0,23,11,1,1
2025-01-03 09:35:00,Zone_D,Zone_F,3.75,7.0,61.39,Bike,Completed,Rainy,Medium,1.0,9,3,1,0
2025-01-18 00:44:00,Zone_D,Zone_E,17.98,35.0,176.46,Bike Lite,Completed,Rainy,Low,1.0,0,18,1,1
2025-01-01 19:21:00,Zone_D,Zone_H,23.83,42.0,274.12,Bike,Completed,Rainy,Medium,1.0,19,1,1,0
2025-01-08 22:55:00,Zone_A,Zone_F,12.93,25.0,201.22,Auto,Completed,Rainy,Medium,1.0,22,8,1,0
2025-01-21 18:12:00,Zone_B,Zone_H,12.77,23.0,135.39,Bike Lite,Completed,Cloudy,High,1.1,18,21,1,0
2025-01-02 23:52:00,Zone_B,Zone_E,18.37,36.0,179.87,Bike Lite,Completed,Rainy,Medium,1.0,23,2,1,0
2025-01-07 18:51:00,Zone_D,Zone_G,5.8,11.0,84.63,Bike,Completed,Rainy,Low,1.0,18,7,1,0
2025-01-30 06:28:00,Zone_B,Zone_F,9.81,18.0,122.14,Bike,Completed,Cloudy,High,1.0,6,30,1,0
2025-01-02 09:16:00,Zone_C,Zone_H,8.61,17.0,148.58,Bike,Completed,Cloudy,Medium,1.3,9,2,1,0
2025-01-04 01:38:00,Zone_A,Zone_F,24.9,46.0,254.86,Bike,Completed,Cloudy,Medium,1.0,1,4,1,1
2025-01-06 16:45:00,Zone_B,Zone_F,4.88,8.0,90.58,Auto,Completed,Rainy,Medium,1.0,16,6,1,0
2025-01-10 08:48:00,Zone_C,Zone_E,5.17,10.0,69.76,Bike Lite,Completed,Cloudy,Low,1.1,8,10,1,0
2025-01-11 04:01:00,Zone_A,Zone_F,12.06,19.0,134.24,Bike,Completed,Cloudy,Medium,1.0,4,11,1,1
2025-01-21 16:47:00,Zone_D,Zone_G,7.58,14.0,84.54,Bike Lite,Completed,Clear,High,1.0,16,21,1,0
2025-01-08 07:07:00,Zone_D,Zone_G,21.9,36.0,231.63,Bike,Completed,Clear,Medium,1.0,7,8,1,0
2025-01-05 07:42:00,Zone_D,Zone_H,11.48,22.0,185.57,Auto,Completed,Clear,High,1.1,7,5,1,1
2025-01-11 13:44:00,Zone_A,Zone_E,17.44,33.0,230.69,Bike,Completed,Clear,Low,1.1,13,11,1,1
2025-01-25 09:13:00,Zone_C,Zone_H,20.64,35.0,259.81,Bike,Completed,Cloudy,Low,1.1,9,25,1,1
2025-01-23 23:23:00,Zone_B,Zone_E,7.53,13.0,128.05,Auto,Completed,Rainy,Low,1.0,23,23,1,0
2025-01-02 20:33:00,Zone_B,Zone_G,18.59,30.0,195.63,Bike,Completed,Rainy,Medium,1.0,20,2,1,0
2025-01-01 16:34:00,Zone_C,Zone_F,10.58,19.0,101.98,Bike Lite,Completed,Rainy,Medium,1.0,16,1,1,0
2025-01-28 09:43:00,Zone_B,Zone_E,7.11,11.0,98.07,Bike,Completed,Cloudy,Medium,1.1,9,28,1,0
2025-01-24 12:26:00,Zone_B,Zone_G,22.36,44.0,339.61,Auto,Completed,Rainy,High,1.1,12,24,1,0
2025-01-06 21:53:00,Zone_D,Zone_H,14.56,28.0,156.1,Bike,Completed,Clear,High,1.0,21,6,1,0
2025-01-08 19:17:00,Zone_C,Zone_H,12.91,20.0,147.81,Bike,Completed,Cloudy,Medium,1.0,19,8,1,0
2025-01-06 01:43:00,Zone_B,Zone_G,5.33,10.0,76.04,Bike,Completed,Cloudy,Low,1.1,1,6,1,0
2025-01-18 22:23:00,Zone_A,Zone_E,22.64,43.0,296.63,Bike Lite,Completed,Rainy,Medium,1.3,22,18,1,1
2025-01-27 22:26:00,Zone_C,Zone_F,16.31,27.0,169.07,Bike Lite,Completed,Cloudy,High,1.1,22,27,1,0
2025-01-11 02:30:00,Zone_B,Zone_F,23.74,44.0,253.15,Bike,Completed,Cloudy,Low,1.0,2,11,1,1
2025-01-28 21:02:00,Zone_A,Zone_G,2.06,3.0,42.3,Bike,Completed,Cloudy,Medium,1.1,21,28,1,0
2025-01-09 23:56:00,Zone_A,Zone_E,3.8,6.0,50.8,Bike Lite,Completed,Rainy,Low,1.0,23,9,1,0
2025-01-23 14:14:00,Zone_B,Zone_H,22.06,41.0,211.53,Bike Lite,Completed,Rainy,Medium,1.0,14,23,1,0
2025-01-09 10:36:00,Zone_C,Zone_E,11.84,20.0,120.48,Bike Lite,Completed,Rainy,Low,1.0,10,9,1,0
2025-01-02 15:10:00,Zone_C,Zone_G,12.21,24.0,149.43,Bike,Completed,Clear,Medium,1.1,15,2,1,0
2025-01-04 09:02:00,Zone_B,Zone_E,6.36,11.0,103.14,Auto,Completed,Clear,High,1.0,9,4,1,1
2025-01-22 15:15:00,Zone_C,Zone_F,12.72,23.0,138.89,Bike,Cancelled,Rainy,High,1.0,15,22,1,0
2025-01-30 00:20:00,Zone_A,Zone_G,11.52,18.0,125.02,Bike,Completed,Rainy,High,1.0,0,30,1,0
2025-01-17 19:59:00,Zone_B,Zone_G,18.3,29.0,201.41,Bike Lite,Cancelled,Clear,Low,1.1,19,17,1,0
2025-01-11 23:14:00,Zone_A,Zone_H,16.25,26.0,241.22,Auto,Completed,Cloudy,Medium,1.1,23,11,1,1
2025-01-05 06:10:00,Zone_C,Zone_E,20.18,36.0,217.32,Bike,Completed,Cloudy,High,1.0,6,5,1,1
2025-01-26 15:31:00,Zone_D,Zone_G,19.79,36.0,202.52,Bike,Completed,Clear,High,1.0,15,26,1,1
2025-01-18 08:39:00,Zone_B,Zone_E,11.12,17.0,117.67,Bike,Completed,Rainy,Low,1.0,8,18,1,1
2025-01-19 22:58:00,Zone_D,Zone_E,8.24,14.0,93.36,Bike Lite,Completed,Rainy,High,1.0,22,19,1,1
2025-01-17 16:27:00,Zone_D,Zone_E,8.84,14.0,121.5,Bike,Completed,Rainy,Low,1.1,16,17,1,0
2025-01-16 07:03:00,Zone_C,Zone_G,24.76,42.0,259.57,Bike,Completed,Rainy,Low,1.0,7,16,1,0
2025-01-28 20:44:00,Zone_B,Zone_F,10.82,21.0,135.03,Bike,Completed,Rainy,High,1.0,20,28,1,0
2025-01-02 16:56:00,Zone_C,Zone_E,19.13,37.0,219.56,Bike,Completed,Clear,Low,1.1,16,2,1,0
2025-01-03 16:54:00,Zone_B,Zone_H,2.99,6.0,44.09,Bike Lite,Completed,Rainy,High,1.0,16,3,1,0
2025-01-01 19:19:00,Zone_B,Zone_H,11.31,21.0,115.23,Bike Lite,Completed,Cloudy,Medium,1.0,19,1,1,0
2025-01-30 02:43:00,Zone_B,Zone_G,8.89,14.0,108.7,Bike,Cancelled,Cloudy,High,1.0,2,30,1,0
2025-01-24 02:36:00,Zone_C,Zone_E,4.85,8.0,71.25,Bike,Completed,Rainy,Medium,1.1,2,24,1,0
2025-01-13 15:52:00,Zone_A,Zone_E,1.57,3.0,28.69,Bike Lite,Completed,Rainy,Medium,1.0,15,13,1,0
2025-01-26 14:48:00,Zone_C,Zone_H,7.05,13.0,85.11,Bike,Completed,Clear,Low,1.0,14,26,1,1
2025-01-25 10:34:00,Zone_A,Zone_E,20.04,31.0,204.39,Bike,Completed,Rainy,Medium,1.0,10,25,1,1
2025-01-22 22:29:00,Zone_C,Zone_H,8.14,16.0,110.87,Bike,Completed,Cloudy,Low,1.1,22,22,1,0
2025-01-13 03:37:00,Zone_A,Zone_F,21.95,40.0,242.86,Bike,Completed,Rainy,Medium,1.0,3,13,1,0
2025-01-02 14:06:00,Zone_D,Zone_F,14.89,25.0,137.22,Bike Lite,Completed,Rainy,Medium,1.0,14,2,1,0
2025-01-22 17:12:00,Zone_D,Zone_G,20.31,35.0,211.51,Bike,Completed,Rainy,Medium,1.0,17,22,1,0
2025-01-28 06:22:00,Zone_B,Zone_E,24.98,38.0,263.57,Bike,Completed,Cloudy,Low,1.0,6,28,1,0
2025-01-25 04:58:00,Zone_D,Zone_G,16.37,25.0,164.91,Bike Lite,Completed,Clear,High,1.0,4,25,1,1
2025-01-15 21:47:00,Zone_A,Zone_H,9.18,15.0,102.17,Bike,Completed,Cloudy,High,1.0,21,15,1,0
2025-01-18 09:13:00,Zone_A,Zone_E,8.44,16.0,108.82,Bike,Completed,Clear,High,1.0,9,18,1,1
2025-01-01 19:47:00,Zone_C,Zone_F,24.34,38.0,252.26,Bike,Completed,Clear,Low,1.0,19,1,1,0
2025-01-15 09:12:00,Zone_D,Zone_G,18.15,30.0,235.92,Bike Lite,Completed,Cloudy,Medium,1.3,9,15,1,0
2025-01-17 13:03:00,Zone_C,Zone_E,13.06,22.0,156.55,Bike,Completed,Rainy,Medium,1.0,13,17,1,0
2025-01-11 22:43:00,Zone_D,Zone_E,6.14,11.0,83.31,Bike,Completed,Clear,Low,1.0,22,11,1,1
2025-01-21 13:23:00,Zone_B,Zone_G,12.76,21.0,160.65,Bike,Completed,Cloudy,High,1.1,13,21,1,0
2025-01-12 20:20:00,Zone_B,Zone_H,19.29,33.0,232.83,Bike,Cancelled,Clear,High,1.1,20,12,1,1
2025-01-26 02:16:00,Zone_B,Zone_F,24.39,43.0,296.77,Bike,Completed,Cloudy,High,1.1,2,26,1,1
2025-01-17 17:07:00,Zone_C,Zone_E,17.15,29.0,194.91,Bike,Completed,Rainy,High,1.0,17,17,1,0
2025-01-06 17:50:00,Zone_C,Zone_H,1.59,3.0,36.29,Bike,Completed,Rainy,Medium,1.0,17,6,1,0
2025-01-02 09:47:00,Zone_C,Zone_E,12.16,24.0,174.21,Auto,Completed,Clear,High,1.0,9,2,1,0
2025-01-19 15:24:00,Zone_C,Zone_F,20.86,41.0,243.67,Bike,Completed,Rainy,High,1.0,15,19,1,1
2025-01-01 22:42:00,Zone_D,Zone_E,13.25,22.0,148.89,Bike,Completed,Clear,Medium,1.0,22,1,1,0
2025-01-08 22:18:00,Zone_C,Zone_F,9.26,18.0,105.76,Bike Lite,Completed,Cloudy,Medium,1.0,22,8,1,0
2025-01-21 04:56:00,Zone_B,Zone_H,21.67,40.0,232.69,Bike,Completed,Rainy,Low,1.0,4,21,1,0
2025-01-01 10:06:00,Zone_C,Zone_F,14.86,23.0,152.38,Bike,Completed,Cloudy,Low,1.0,10,1,1,0
2025-01-22 16:31:00,Zone_B,Zone_H,13.11,25.0,151.8,Bike,Completed,Rainy,High,1.0,16,22,1,0
2025-01-30 14:52:00,Zone_B,Zone_F,12.67,24.0,154.13,Bike,Completed,Clear,Medium,1.0,14,30,1,0
2025-01-21 18:04:00,Zone_D,Zone_F,17.36,32.0,246.15,Bike,Completed,Rainy,Low,1.3,18,21,1,0
2025-01-29 20:35:00,Zone_B,Zone_F,11.93,20.0,135.4,Bike,Completed,Cloudy,High,1.0,20,29,1,0
2025-01-24 08:11:00,Zone_B,Zone_F,14.61,25.0,154.03,Bike Lite,Completed,Rainy,Medium,1.1,8,24,1,0
2025-01-08 12:01:00,Zone_B,Zone_H,7.92,14.0,114.55,Bike,Completed,Clear,High,1.1,12,8,1,0
2025-01-20 03:32:00,Zone_D,Zone_F,5.12,10.0,72.47,Bike,Completed,Clear,Medium,1.0,3,20,1,0
2025-01-29 18:05:00,Zone_B,Zone_F,20.68,34.0,248.99,Bike,Completed,Rainy,High,1.1,18,29,1,0
2025-01-18 21:34:00,Zone_B,Zone_H,8.66,14.0,103.23,Bike,Completed,Clear,Medium,1.0,21,18,1,1
2025-01-27 19:31:00,Zone_B,Zone_F,4.02,7.0,48.8,Bike Lite,Completed,Rainy,Low,1.0,19,27,1,0
2025-01-30 22:43:00,Zone_B,Zone_E,5.42,9.0,89.63,Auto,Completed,Rainy,Low,1.0,22,30,1,0
2025-01-17 15:51:00,Zone_C,Zone_H,10.9,20.0,118.76,Bike Lite,Completed,Cloudy,Medium,1.1,15,17,1,0
2025-01-28 23:52:00,Zone_C,Zone_E,7.85,14.0,103.23,Bike,Completed,Cloudy,Low,1.0,23,28,1,0
2025-01-22 14:26:00,Zone_D,Zone_E,17.68,28.0,255.31,Bike,Completed,Rainy,Medium,1.3,14,22,1,0
2025-01-25 06:53:00,Zone_B,Zone_H,9.4,18.0,122.75,Bike,Completed,Clear,High,1.0,6,25,1,1
2025-01-17 12:00:00,Zone_D,Zone_H,15.06,26.0,170.43,Bike,Completed,Clear,High,1.0,12,17,1,0
2025-01-16 05:45:00,Zone_A,Zone_F,5.01,9.0,71.49,Bike,Completed,Clear,High,1.0,5,16,1,0
2025-01-17 23:08:00,Zone_A,Zone_G,4.28,7.0,84.37,Bike,Completed,Clear,High,1.3,23,17,1,0
2025-01-28 21:41:00,Zone_C,Zone_H,22.75,42.0,262.59,Bike,Completed,Cloudy,Low,1.1,21,28,1,0
2025-01-14 09:12:00,Zone_C,Zone_E,21.75,38.0,309.55,Auto,Completed,Clear,Low,1.1,9,14,1,0
2025-01-25 00:12:00,Zone_B,Zone_F,22.55,37.0,199.81,Bike Lite,Completed,Clear,Low,1.0,0,25,1,1
2025-01-15 18:07:00,Zone_B,Zone_E,12.84,20.0,147.87,Bike,Completed,Clear,Medium,1.1,18,15,1,0
2025-01-25 19:25:00,Zone_C,Zone_F,2.69,4.0,45.52,Bike,Completed,Rainy,Low,1.0,19,25,1,1
2025-01-15 12:22:00,Zone_A,Zone_E,8.44,17.0,99.11,Bike Lite,Completed,Clear,Low,1.0,12,15,1,0
2025-01-24 18:25:00,Zone_C,Zone_F,22.15,34.0,228.39,Bike,Completed,Clear,Medium,1.0,18,24,1,0
2025-01-13 12:07:00,Zone_C,Zone_G,11.14,20.0,128.63,Bike,Completed,Cloudy,Low,1.0,12,13,1,0
2025-01-30 23:24:00,Zone_B,Zone_E,8.84,14.0,115.08,Bike,Completed,Clear,Low,1.1,23,30,1,0
2025-01-18 08:27:00,Zone_D,Zone_G,8.09,15.0,108.31,Bike Lite,Completed,Clear,Medium,1.3,8,18,1,1
2025-01-09 22:57:00,Zone_C,Zone_F,14.19,28.0,182.04,Bike Lite,Completed,Rainy,Medium,1.3,22,9,1,0
2025-01-26 15:28:00,Zone_D,Zone_E,11.85,22.0,133.83,Bike,Completed,Rainy,Medium,1.0,15,26,1,1
2025-01-08 05:34:00,Zone_B,Zone_E,10.0,16.0,104.91,Bike Lite,Completed,Clear,Low,1.0,5,8,1,0
2025-01-28 01:31:00,Zone_A,Zone_G,11.15,21.0,122.06,Bike Lite,Completed,Rainy,Low,1.0,1,28,1,0
2025-01-29 08:07:00,Zone_D,Zone_E,7.4,12.0,88.79,Bike,Completed,Rainy,Medium,1.0,8,29,1,0
2025-01-02 08:12:00,Zone_A,Zone_F,5.6,11.0,80.9,Bike,Cancelled,Cloudy,Medium,1.1,8,2,1,0
2025-01-09 10:16:00,Zone_A,Zone_E,5.84,11.0,70.25,Bike Lite,Completed,Rainy,High,1.0,10,9,1,0
2025-01-15 11:58:00,Zone_A,Zone_G,1.92,4.0,49.76,Bike,Completed,Rainy,High,1.3,11,15,1,0
2025-01-05 10:34:00,Zone_B,Zone_H,23.69,38.0,246.56,Bike,Completed,Cloudy,Medium,1.0,10,5,1,1
2025-01-29 00:00:00,Zone_B,Zone_E,23.96,47.0,251.21,Bike Lite,Completed,Cloudy,Low,1.0,0,29,1,0
2025-01-22 16:54:00,Zone_B,Zone_E,3.47,5.0,50.83,Bike,Completed,Clear,High,1.0,16,22,1,0
2025-01-13 10:49:00,Zone_C,Zone_F,2.77,5.0,62.62,Bike,Cancelled,Clear,Low,1.3,10,13,1,0
2025-01-04 17:17:00,Zone_A,Zone_H,10.99,20.0,120.22,Bike Lite,Completed,Clear,Low,1.0,17,4,1,1
2025-01-14 14:06:00,Zone_C,Zone_E,19.33,31.0,190.66,Bike Lite,Completed,Rainy,High,1.0,14,14,1,0
2025-01-15 15:58:00,Zone_C,Zone_H,20.82,35.0,234.81,Bike,Completed,Rainy,Low,1.0,15,15,1,0
2025-01-27 03:01:00,Zone_D,Zone_F,1.51,2.0,27.61,Bike Lite,Completed,Clear,High,1.0,3,27,1,0
2025-01-05 16:39:00,Zone_A,Zone_E,7.8,13.0,89.86,Bike,Completed,Cloudy,High,1.0,16,5,1,1
2025-01-12 22:04:00,Zone_B,Zone_E,13.85,24.0,147.68,Bike,Completed,Rainy,High,1.0,22,12,1,1
2025-01-29 01:53:00,Zone_D,Zone_H,4.24,8.0,80.41,Bike,Completed,Clear,High,1.3,1,29,1,0
2025-01-08 05:11:00,Zone_A,Zone_F,24.28,39.0,256.65,Bike,Completed,Cloudy,Low,1.0,5,8,1,0
2025-01-25 10:18:00,Zone_C,Zone_F,7.03,11.0,85.68,Bike,Completed,Clear,High,1.0,10,25,1,1
2025-01-13 17:29:00,Zone_C,Zone_H,13.75,22.0,163.96,Bike,Completed,Cloudy,High,1.0,17,13,1,0
2025-01-17 07:22:00,Zone_C,Zone_F,3.63,6.0,55.81,Bike,Completed,Cloudy,Low,1.0,7,17,1,0
2025-01-01 04:56:00,Zone_B,Zone_E,9.13,17.0,104.37,Bike Lite,Completed,Clear,Medium,1.0,4,1,1,0
2025-01-22 15:09:00,Zone_D,Zone_G,3.95,8.0,64.12,Bike,Completed,Cloudy,High,1.0,15,22,1,0
2025-01-12 18:54:00,Zone_A,Zone_E,22.88,41.0,217.26,Bike Lite,Completed,Clear,Low,1.0,18,12,1,1
2025-01-03 22:19:00,Zone_D,Zone_E,23.8,42.0,289.21,Bike,Completed,Rainy,High,1.1,22,3,1,0
2025-01-26 02:12:00,Zone_D,Zone_E,13.99,21.0,185.32,Bike Lite,Completed,Clear,High,1.3,2,26,1,1
2025-01-17 02:53:00,Zone_B,Zone_E,9.4,16.0,109.65,Bike,Completed,Clear,Medium,1.0,2,17,1,0
2025-01-07 14:08:00,Zone_C,Zone_G,8.76,17.0,97.56,Bike Lite,Completed,Clear,High,1.0,14,7,1,0
2025-01-19 14:46:00,Zone_C,Zone_H,23.17,37.0,290.18,Auto,Completed,Rainy,High,1.0,14,19,1,1
2025-01-03 13:02:00,Zone_A,Zone_F,15.86,31.0,163.43,Bike Lite,Completed,Cloudy,High,1.0,13,3,1,0
2025-01-02 18:59:00,Zone_D,Zone_F,10.83,17.0,120.86,Bike Lite,Completed,Cloudy,Medium,1.1,18,2,1,0
2025-01-28 18:14:00,Zone_A,Zone_E,19.52,29.0,212.39,Bike,Completed,Rainy,Low,1.0,18,28,1,0
2025-01-19 22:24:00,Zone_A,Zone_G,13.85,21.0,198.14,Auto,Completed,Cloudy,High,1.0,22,19,1,1
2025-01-04 22:17:00,Zone_B,Zone_H,6.23,10.0,76.55,Bike,Completed,Clear,Low,1.0,22,4,1,1
2025-01-25 00:38:00,Zone_C,Zone_G,6.72,10.0,80.61,Bike,Cancelled,Clear,High,1.0,0,25,1,1
2025-01-29 08:49:00,Zone_B,Zone_G,7.6,13.0,132.04,Bike,Completed,Cloudy,Medium,1.3,8,29,1,0
2025-01-13 09:43:00,Zone_A,Zone_F,1.38,3.0,32.85,Bike,Cancelled,Clear,High,1.0,9,13,1,0
2025-01-08 09:35:00,Zone_D,Zone_H,7.14,12.0,84.18,Bike,Completed,Cloudy,High,1.0,9,8,1,0
2025-01-30 18:17:00,Zone_A,Zone_E,15.67,30.0,182.95,Bike,Completed,Cloudy,Medium,1.1,18,30,1,0
2025-01-07 02:51:00,Zone_D,Zone_E,19.08,33.0,221.51,Bike,Completed,Clear,High,1.0,2,7,1,0
2025-01-27 02:15:00,Zone_A,Zone_G,3.72,6.0,58.44,Bike,Completed,Rainy,Medium,1.0,2,27,1,0
2025-01-10 06:16:00,Zone_D,Zone_F,24.33,47.0,220.2,Bike Lite,Completed,Clear,Low,1.0,6,10,1,0
2025-01-12 12:28:00,Zone_A,Zone_E,12.73,21.0,134.8,Bike,Completed,Rainy,High,1.0,12,12,1,1
2025-01-22 14:48:00,Zone_C,Zone_F,2.49,4.0,42.58,Bike,Completed,Clear,High,1.0,14,22,1,0
2025-01-04 18:46:00,Zone_C,Zone_E,23.56,39.0,244.95,Bike,Completed,Rainy,Medium,1.0,18,4,1,1
2025-01-17 06:33:00,Zone_A,Zone_E,7.52,11.0,83.2,Bike Lite,Cancelled,Clear,High,1.0,6,17,1,0
2025-01-01 19:04:00,Zone_C,Zone_E,8.43,13.0,100.86,Bike,Completed,Cloudy,High,1.0,19,1,1,0
2025-01-01 02:44:00,Zone_A,Zone_G,12.02,19.0,197.24,Auto,Completed,Cloudy,High,1.1,2,1,1,0
2025-01-22 12:39:00,Zone_A,Zone_H,8.78,14.0,85.34,Bike Lite,Completed,Clear,Low,1.0,12,22,1,0
2025-01-29 06:25:00,Zone_C,Zone_E,5.26,10.0,68.84,Bike,Completed,Clear,Low,1.0,6,29,1,0
2025-01-15 18:28:00,Zone_B,Zone_E,4.05,8.0,54.47,Bike Lite,Completed,Cloudy,Medium,1.0,18,15,1,0
2025-01-23 06:57:00,Zone_A,Zone_H,13.23,23.0,161.39,Bike,Completed,Rainy,Medium,1.1,6,23,1,0
2025-01-29 14:55:00,Zone_C,Zone_F,2.69,4.0,43.67,Bike,Completed,Cloudy,High,1.0,14,29,1,0
2025-01-06 01:01:00,Zone_D,Zone_F,18.04,36.0,251.62,Auto,Completed,Clear,Medium,1.0,1,6,1,0
2025-01-27 13:49:00,Zone_C,Zone_G,9.21,17.0,181.25,Auto,Completed,Clear,High,1.3,13,27,1,0
2025-01-21 07:38:00,Zone_A,Zone_E,24.82,40.0,266.91,Bike Lite,Completed,Clear,Low,1.1,7,21,1,0
2025-01-28 04:59:00,Zone_A,Zone_E,2.51,5.0,40.92,Bike Lite,Completed,Rainy,Low,1.0,4,28,1,0
2025-01-10 19:04:00,Zone_B,Zone_E,2.17,4.0,34.18,Bike Lite,Completed,Clear,Low,1.0,19,10,1,0
2025-01-30 08:12:00,Zone_D,Zone_E,7.04,13.0,82.28,Bike Lite,Completed,Clear,Medium,1.0,8,30,1,0
2025-01-15 18:21:00,Zone_C,Zone_F,9.44,17.0,102.73,Bike Lite,Completed,Cloudy,Medium,1.0,18,15,1,0
2025-01-11 22:14:00,Zone_B,Zone_E,20.52,34.0,224.05,Bike,Completed,Clear,Low,1.0,22,11,1,1
2025-01-15 22:26:00,Zone_C,Zone_F,20.91,40.0,226.67,Bike Lite,Completed,Rainy,Low,1.1,22,15,1,0
2025-01-04 04:36:00,Zone_B,Zone_G,18.37,33.0,236.48,Bike,Completed,Rainy,Medium,1.1,4,4,1,1
2025-01-30 02:13:00,Zone_B,Zone_G,20.82,33.0,229.72,Bike,Completed,Cloudy,Low,1.0,2,30,1,0
2025-01-14 06:26:00,Zone_B,Zone_H,18.48,32.0,211.54,Bike,Completed,Clear,Medium,1.0,6,14,1,0
2025-01-28 02:13:00,Zone_D,Zone_H,21.95,38.0,241.2,Bike,Completed,Rainy,High,1.0,2,28,1,0
2025-01-20 18:15:00,Zone_C,Zone_F,12.15,21.0,117.89,Bike Lite,Completed,Cloudy,High,1.0,18,20,1,0
2025-01-19 15:29:00,Zone_B,Zone_E,7.63,14.0,100.31,Bike,Completed,Cloudy,High,1.0,15,19,1,1
