datetime,pickup,drop,distance,duration,fare,vehicle_type,status,weather,traffic,surge,hour,day,month,is_weekend
2024-01-07 22:38:00,Airport,Mall,5.86,14,26.13,Sedan,Completed,Clear,Medium,Yes,22,6,1,1
2024-01-03 12:22:00,University,Mall,23.38,67,79.56,Sedan,Completed,Clear,Medium,No,12,2,1,0
2024-01-02 08:42:00,Midtown,Downtown,22.95,72,72.93,SUV,Completed,Clear,Low,No,8,1,1,0
2024-01-05 05:48:00,Financial District,University,3.97,15,15.58,Sedan,Completed,Rainy,Medium,No,5,4,1,0
2024-01-07 02:21:00,Financial District,Airport,33.08,121,101.07,Sedan,Completed,Rainy,Low,No,2,6,1,1
2024-01-07 09:36:00,Financial District,Suburbs,27.74,88,83.9,Motorcycle,Completed,Clear,Low,Yes,9,6,1,1
2024-01-05 09:10:00,Downtown,Mall,7.83,25,27.88,Sedan,Completed,Rainy,High,No,9,4,1,0
2024-01-06 00:36:00,University,Airport,22.67,58,74.93,Sedan,Completed,Rainy,Medium,No,0,5,1,1
2024-01-01 05:37:00,Downtown,Airport,4.17,12,19.75,Electric,Completed,Clear,Low,Yes,5,0,1,0
2024-01-04 04:00:00,Suburbs,Downtown,12.96,43,44.74,Sedan,Completed,Rainy,High,No,4,3,1,0
2024-01-04 17:01:00,University,Suburbs,5.62,22,25.99,Sedan,Completed,Clear,High,No,17,3,1,0
2024-01-06 18:45:00,Mall,Financial District,20.23,61,59.87,SUV,Completed,Clear,Medium,No,18,5,1,1
2024-01-01 18:02:00,Mall,Downtown,15.42,58,56.27,SUV,Completed,Rainy,Low,No,18,0,1,0
2024-01-04 03:43:00,Suburbs,Airport,16.72,37,63.77,Motorcycle,Completed,Clear,Medium,Yes,3,3,1,0
2024-01-04 02:05:00,Downtown,Mall,22.4,65,86.49,SUV,Completed,Rainy,Medium,Yes,2,3,1,0
2024-01-04 16:12:00,Suburbs,Financial District,13.37,39,40.79,SUV,Completed,Clear,Medium,No,16,3,1,0
2024-01-04 21:08:00,University,Airport,1.92,4,13.63,Shared,Completed,Clear,High,No,21,3,1,0
2024-01-07 15:29:00,Airport,Financial District,4.96,14,19.84,Sedan,Completed,Clear,High,No,15,6,1,1
2024-01-05 17:22:00,Midtown,Mall,13.55,35,45.44,Sedan,Completed,Clear,Low,No,17,4,1,0
2024-01-04 06:45:00,Suburbs,Mall,12.37,28,39.13,SUV,Completed,Clear,High,No,6,3,1,0
2024-01-05 13:19:00,University,Downtown,31.23,83,101.95,Sedan,Completed,Snowy,Medium,No,13,4,1,0
2024-01-05 12:35:00,University,Suburbs,17.47,43,66.8,Sedan,Completed,Clear,Medium,No,12,4,1,0
2024-01-03 13:37:00,Suburbs,Mall,31.59,81,93.49,SUV,Completed,Rainy,Low,Yes,13,2,1,0
2024-01-02 22:53:00,Downtown,Financial District,31.15,72,95.37,SUV,Completed,Clear,Medium,No,22,1,1,0
2024-01-04 18:21:00,Suburbs,Financial District,3.73,11,18.61,Electric,Completed,Snowy,Medium,No,18,3,1,0
2024-01-05 13:06:00,Financial District,Midtown,33.14,99,102.6,Sedan,Completed,Clear,Medium,No,13,4,1,0
2024-01-06 21:10:00,Financial District,Suburbs,3.62,13,17.83,Sedan,Completed,Thunderstorm,Medium,No,21,5,1,1
2024-01-04 09:02:00,Airport,Midtown,33.76,104,108.41,SUV,Completed,Clear,Medium,No,9,3,1,0
2024-01-07 14:58:00,Midtown,Suburbs,16.39,40,57.27,Sedan,Completed,Rainy,Medium,Yes,14,6,1,1
2024-01-06 15:12:00,Midtown,Mall,26.87,93,91.41,Shared,Completed,Foggy,Medium,No,15,5,1,1
2024-01-04 10:58:00,Mall,Mall,25.01,65,72.51,Electric,Completed,Rainy,High,No,10,3,1,0
2024-01-06 05:26:00,Downtown,Downtown,18.63,65,67.64,Electric,Completed,Rainy,Medium,No,5,5,1,1
2024-01-03 00:55:00,Midtown,Financial District,22.06,61,78.39,Motorcycle,Completed,Clear,High,No,0,2,1,0
2024-01-02 19:56:00,Airport,Downtown,33.3,101,111.02,Shared,Completed,Clear,Medium,No,19,1,1,0
2024-01-02 21:53:00,Financial District,Suburbs,32.53,98,112.1,Electric,Completed,Clear,High,No,21,1,1,0
2024-01-07 19:39:00,Downtown,Financial District,23.25,91,62.77,SUV,Completed,Clear,Low,No,19,6,1,1
2024-01-05 22:06:00,University,Mall,23.36,54,80.49,Motorcycle,Completed,Foggy,Medium,No,22,4,1,0
2024-01-04 10:33:00,Financial District,Midtown,9.4,36,38.86,Sedan,Completed,Clear,Low,Yes,10,3,1,0
2024-01-03 16:00:00,Airport,Mall,29.17,91,83.15,Shared,Completed,Clear,Medium,No,16,2,1,0
2024-01-01 07:06:00,Suburbs,Airport,29.09,92,107.03,Electric,Completed,Clear,High,No,7,0,1,0
2024-01-01 18:52:00,Airport,Airport,11.18,39,40.77,Sedan,Completed,Foggy,High,No,18,0,1,0
2024-01-05 09:24:00,Downtown,Midtown,7.44,27,27.27,Sedan,Completed,Rainy,Low,No,9,4,1,0
2024-01-06 19:12:00,Financial District,Suburbs,3.62,11,20.03,SUV,Completed,Rainy,Medium,No,19,5,1,1
2024-01-03 13:09:00,Downtown,Downtown,20.92,70,73.04,Sedan,Completed,Clear,Medium,No,13,2,1,0
2024-01-06 17:33:00,Suburbs,Airport,10.66,34,39.86,Shared,Completed,Rainy,Low,Yes,17,5,1,1
2024-01-05 18:53:00,Airport,Suburbs,22.44,63,70.31,SUV,Completed,Rainy,Medium,No,18,4,1,0
2024-01-04 07:57:00,University,Downtown,13.77,33,49.88,SUV,Completed,Snowy,High,No,7,3,1,0
2024-01-01 06:14:00,Airport,Mall,13.59,47,49.57,SUV,Completed,Clear,High,No,6,0,1,0
2024-01-07 17:48:00,Financial District,Financial District,2.85,9,17.5,SUV,Completed,Snowy,Low,No,17,6,1,1
2024-01-03 12:05:00,Midtown,Financial District,4.97,16,22.68,Sedan,Completed,Clear,Medium,No,12,2,1,0
2024-01-02 16:23:00,Mall,Airport,1.49,5,14.38,SUV,Completed,Rainy,Low,No,16,1,1,0
2024-01-06 12:58:00,Suburbs,Mall,7.56,24,30.08,Sedan,Completed,Clear,High,No,12,5,1,1
2024-01-02 13:11:00,Downtown,Downtown,29.15,106,92.97,Shared,Completed,Rainy,Medium,No,13,1,1,0
2024-01-01 15:53:00,Mall,Airport,33.79,95,111.2,Motorcycle,Completed,Snowy,Low,No,15,0,1,0
2024-01-03 10:16:00,Midtown,Downtown,19.16,60,65.09,Motorcycle,Completed,Rainy,Medium,No,10,2,1,0
2024-01-04 05:45:00,Financial District,Suburbs,18.89,41,61.36,Electric,Completed,Clear,Medium,No,5,3,1,0
2024-01-07 00:55:00,Midtown,Midtown,13.49,49,43.47,Sedan,Completed,Rainy,Low,Yes,0,6,1,1
2024-01-01 04:25:00,Airport,Downtown,15.47,56,53.69,Sedan,Completed,Rainy,Low,No,4,0,1,0
2024-01-01 09:10:00,Airport,Downtown,17.39,51,48.48,SUV,Completed,Rainy,Medium,No,9,0,1,0
2024-01-06 20:28:00,University,Mall,13.4,44,47.87,SUV,Completed,Clear,High,No,20,5,1,1
2024-01-06 05:49:00,Downtown,Financial District,28.75,90,97.66,Sedan,Completed,Clear,High,No,5,5,1,1
2024-01-04 14:38:00,Downtown,University,7.2,28,29.32,Sedan,Completed,Rainy,Low,No,14,3,1,0
2024-01-05 21:01:00,Financial District,Mall,25.82,66,70.76,Shared,Completed,Rainy,High,No,21,4,1,0
2024-01-03 04:34:00,Suburbs,Financial District,23.15,48,76.26,Sedan,Completed,Foggy,Medium,Yes,4,2,1,0
2024-01-01 18:23:00,Downtown,Financial District,2.95,7,14.82,SUV,Completed,Clear,High,No,18,0,1,0
2024-01-01 07:58:00,University,Mall,1.76,5,10.1,SUV,Completed,Rainy,Low,No,7,0,1,0
2024-01-05 09:39:00,Airport,Mall,12.99,30,40.81,Sedan,Completed,Clear,Medium,No,9,4,1,0
2024-01-03 21:38:00,Suburbs,Downtown,24.53,97,89.37,Motorcycle,Completed,Clear,Low,No,21,2,1,0
2024-01-02 14:15:00,Midtown,Downtown,12.23,30,51.17,Shared,Completed,Rainy,Low,Yes,14,1,1,0
2024-01-03 14:38:00,Mall,Airport,23.7,80,80.75,Shared,Completed,Clear,Medium,Yes,14,2,1,0
2024-01-03 22:48:00,Suburbs,Midtown,28.42,88,96.3,Sedan,Completed,Rainy,Medium,No,22,2,1,0
2024-01-06 22:02:00,Suburbs,Midtown,4.38,17,13.58,Sedan,Completed,Clear,Medium,No,22,5,1,1
2024-01-04 20:50:00,University,University,20.62,63,60.2,SUV,Completed,Clear,Medium,No,20,3,1,0
2024-01-04 01:40:00,Downtown,Airport,6.98,17,24.5,SUV,Completed,Clear,Medium,No,1,3,1,0
2024-01-02 16:09:00,Mall,Mall,12.07,46,43.07,Shared,Completed,Rainy,High,No,16,1,1,0
2024-01-02 08:44:00,Financial District,Downtown,25.05,100,84.59,SUV,Completed,Clear,Low,Yes,8,1,1,0
2024-01-05 01:57:00,Financial District,Suburbs,34.11,85,98.97,Shared,Completed,Rainy,High,Yes,1,4,1,0
2024-01-05 01:33:00,University,Airport,12.65,44,41.31,SUV,Completed,Foggy,Medium,No,1,4,1,0
2024-01-06 17:54:00,Downtown,Downtown,18.72,56,69.2,SUV,Completed,Clear,Medium,No,17,5,1,1
2024-01-04 06:41:00,Downtown,Mall,9.81,33,29.92,Motorcycle,Completed,Clear,Low,No,6,3,1,0
2024-01-03 09:43:00,Downtown,Airport,23.97,94,83.4,Shared,Completed,Snowy,Low,Yes,9,2,1,0
2024-01-04 18:56:00,University,Financial District,13.46,34,42.33,Electric,Completed,Rainy,Low,Yes,18,3,1,0
2024-01-03 09:50:00,Financial District,Airport,17.37,60,49.12,SUV,Completed,Clear,Medium,No,9,2,1,0
2024-01-04 19:05:00,Downtown,Mall,20.31,58,76.49,SUV,Completed,Rainy,Medium,No,19,3,1,0
2024-01-05 11:27:00,Midtown,University,3.04,9,18.35,Sedan,Completed,Foggy,Medium,Yes,11,4,1,0
2024-01-01 10:05:00,Midtown,Mall,19.87,68,61.67,Sedan,Completed,Clear,Medium,Yes,10,0,1,0
2024-01-03 14:49:00,Airport,Financial District,15.66,42,49.23,Sedan,Completed,Clear,High,Yes,14,2,1,0
2024-01-01 08:28:00,Midtown,Downtown,5.55,17,18.37,SUV,Completed,Snowy,High,No,8,0,1,0
2024-01-07 14:03:00,Suburbs,Financial District,8.07,28,26.73,SUV,Completed,Clear,High,No,14,6,1,1
2024-01-06 23:44:00,Midtown,Financial District,30.64,81,96.03,Sedan,Completed,Clear,Low,No,23,5,1,1
2024-01-04 10:00:00,Midtown,Suburbs,24.44,53,85.26,Shared,Completed,Clear,Low,No,10,3,1,0
2024-01-03 23:36:00,University,Financial District,19.84,68,61.62,Sedan,Completed,Snowy,Low,No,23,2,1,0
2024-01-06 23:42:00,Mall,Mall,32.95,119,97.43,SUV,Completed,Clear,Medium,No,23,5,1,1
2024-01-01 16:29:00,Downtown,Financial District,20.71,72,57.43,Sedan,Completed,Clear,Medium,No,16,0,1,0
2024-01-02 04:05:00,University,Midtown,5.72,19,20.44,Sedan,Completed,Clear,Low,No,4,1,1,0
2024-01-06 03:19:00,Mall,Suburbs,16.63,47,48.18,SUV,Completed,Clear,High,No,3,5,1,1
2024-01-07 21:53:00,Suburbs,Downtown,25.66,60,97.3,SUV,Completed,Clear,High,No,21,6,1,1
2024-01-02 17:37:00,University,Mall,33.36,130,94.87,Sedan,Completed,Rainy,Low,No,17,1,1,0
2024-01-01 20:51:00,Suburbs,Financial District,27.68,66,96.88,SUV,Completed,Foggy,Medium,Yes,20,0,1,0
2024-01-02 15:18:00,Suburbs,Suburbs,24.23,83,85.53,SUV,Completed,Clear,Medium,No,15,1,1,0
2024-01-04 19:42:00,Mall,Downtown,3.66,12,14.77,Sedan,Completed,Clear,Low,No,19,3,1,0
2024-01-06 12:33:00,Midtown,University,7.24,29,29.26,Sedan,Completed,Rainy,Medium,Yes,12,5,1,1
2024-01-01 06:11:00,Suburbs,Midtown,24.24,51,69.03,Sedan,Completed,Clear,High,No,6,0,1,0
2024-01-01 04:39:00,Midtown,University,21.74,76,80.43,Motorcycle,Completed,Snowy,Medium,No,4,0,1,0
2024-01-04 19:02:00,Suburbs,University,34.08,136,99.91,SUV,Completed,Clear,Medium,No,19,3,1,0
2024-01-06 11:22:00,Financial District,Downtown,32.8,101,111.32,Sedan,Completed,Clear,Medium,No,11,5,1,1
2024-01-04 16:53:00,Airport,Downtown,1.32,5,5.6,SUV,Completed,Snowy,Medium,Yes,16,3,1,0
2024-01-06 01:43:00,Midtown,Financial District,3.72,11,16.53,SUV,Completed,Clear,Low,No,1,5,1,1
2024-01-02 12:32:00,Mall,University,24.31,82,73.44,Sedan,Completed,Snowy,Low,No,12,1,1,0
2024-01-01 19:07:00,Downtown,Downtown,28.23,112,92.64,Sedan,Completed,Thunderstorm,Medium,No,19,0,1,0
2024-01-01 14:02:00,Financial District,University,10.07,22,40.31,Sedan,Completed,Rainy,Low,No,14,0,1,0
2024-01-06 20:48:00,Downtown,University,29.88,85,107.19,Sedan,Completed,Foggy,High,No,20,5,1,1
2024-01-01 18:56:00,Financial District,Downtown,16.04,62,49.05,SUV,Completed,Rainy,Medium,Yes,18,0,1,0
2024-01-01 19:10:00,Financial District,Midtown,9.9,22,34.81,Sedan,Completed,Rainy,Medium,No,19,0,1,0
2024-01-06 11:25:00,University,Midtown,1.36,4,13.75,SUV,Completed,Clear,Medium,No,11,5,1,1
2024-01-03 00:02:00,University,University,30.63,88,102.17,Sedan,Completed,Foggy,Low,No,0,2,1,0
2024-01-03 07:35:00,Suburbs,University,34.16,83,108.2,SUV,Completed,Clear,Medium,No,7,2,1,0
2024-01-03 02:21:00,Mall,Financial District,25.3,60,74.34,SUV,Completed,Clear,High,No,2,2,1,0
2024-01-02 04:19:00,Downtown,Downtown,3.73,11,13.2,Sedan,Completed,Clear,Medium,No,4,1,1,0
2024-01-03 22:43:00,Airport,University,21.0,58,62.88,SUV,Completed,Rainy,Medium,Yes,22,2,1,0
2024-01-03 10:03:00,Financial District,Midtown,1.58,5,10.95,Sedan,Completed,Clear,High,No,10,2,1,0
2024-01-04 10:40:00,Financial District,Midtown,19.96,48,64.31,Electric,Completed,Clear,Medium,Yes,10,3,1,0
2024-01-01 09:35:00,Mall,Suburbs,12.91,35,41.26,Sedan,Completed,Clear,Medium,No,9,0,1,0
2024-01-03 09:07:00,Suburbs,Mall,19.41,53,69.66,Shared,Completed,Clear,Low,Yes,9,2,1,0
2024-01-06 01:53:00,Airport,Midtown,9.89,28,38.08,SUV,Completed,Rainy,Medium,Yes,1,5,1,1
2024-01-07 20:36:00,University,Mall,6.52,13,24.22,Motorcycle,Completed,Clear,High,No,20,6,1,1
2024-01-04 01:49:00,Financial District,Mall,14.76,41,48.32,Motorcycle,Completed,Clear,Medium,No,1,3,1,0
2024-01-04 04:12:00,Downtown,Financial District,15.81,48,48.63,Sedan,Completed,Clear,Low,No,4,3,1,0
2024-01-07 19:32:00,Financial District,Airport,26.46,88,92.57,Sedan,Completed,Snowy,High,No,19,6,1,1
2024-01-07 12:14:00,Midtown,University,2.94,9,16.0,Sedan,Completed,Clear,Medium,No,12,6,1,1
2024-01-03 08:12:00,Downtown,Suburbs,13.88,31,53.01,Sedan,Completed,Clear,Medium,No,8,2,1,0
2024-01-02 16:04:00,Suburbs,University,20.73,55,66.95,Sedan,Completed,Clear,Low,No,16,1,1,0
2024-01-02 11:37:00,University,Suburbs,26.54,90,70.63,SUV,Completed,Clear,Low,No,11,1,1,0
2024-01-01 11:54:00,Mall,Downtown,18.97,59,64.24,Sedan,Completed,Snowy,Low,No,11,0,1,0
2024-01-01 17:48:00,Downtown,Downtown,18.52,62,64.38,Motorcycle,Completed,Foggy,Low,No,17,0,1,0
2024-01-05 21:31:00,Financial District,Midtown,26.97,73,86.94,Shared,Completed,Clear,Low,Yes,21,4,1,0
2024-01-07 19:36:00,Downtown,Downtown,4.08,15,16.68,SUV,Completed,Snowy,High,Yes,19,6,1,1
2024-01-05 16:47:00,Airport,Airport,12.8,35,43.96,Sedan,Completed,Thunderstorm,Medium,No,16,4,1,0
2024-01-07 02:30:00,Airport,Mall,6.41,21,29.6,SUV,Completed,Rainy,High,No,2,6,1,1
2024-01-03 16:32:00,Mall,Airport,16.18,64,56.74,Motorcycle,Completed,Rainy,Low,No,16,2,1,0
2024-01-04 19:32:00,Suburbs,Midtown,32.01,106,87.7,Sedan,Completed,Clear,Medium,No,19,3,1,0
2024-01-03 18:35:00,Mall,Financial District,31.61,101,105.93,Motorcycle,Completed,Clear,Medium,No,18,2,1,0
2024-01-05 17:04:00,Mall,University,30.74,93,105.35,Motorcycle,Completed,Clear,Medium,No,17,4,1,0
2024-01-03 19:40:00,Midtown,University,3.18,12,15.98,SUV,Completed,Clear,Low,No,19,2,1,0
2024-01-03 03:42:00,University,University,31.11,88,83.09,SUV,Completed,Clear,Low,No,3,2,1,0
2024-01-05 14:19:00,Airport,Downtown,11.56,24,32.51,SUV,Completed,Rainy,Medium,No,14,4,1,0
2024-01-02 23:50:00,University,Financial District,20.21,78,65.28,Motorcycle,Completed,Clear,Medium,No,23,1,1,0
2024-01-07 17:35:00,Financial District,Suburbs,3.44,13,14.39,SUV,Completed,Snowy,Low,No,17,6,1,1
2024-01-07 19:07:00,Midtown,Mall,22.11,49,75.37,SUV,Completed,Foggy,Low,Yes,19,6,1,1
2024-01-07 11:57:00,University,University,21.93,71,69.8,SUV,Completed,Snowy,Medium,Yes,11,6,1,1
2024-01-04 08:39:00,Midtown,Mall,26.12,80,97.71,Shared,Completed,Clear,Medium,No,8,3,1,0
2024-01-01 05:17:00,Downtown,Mall,25.63,91,74.23,Sedan,Completed,Clear,Medium,Yes,5,0,1,0
2024-01-05 00:04:00,Airport,University,27.97,73,92.44,Sedan,Completed,Clear,Medium,No,0,4,1,0
2024-01-06 12:37:00,Financial District,Suburbs,8.97,18,34.74,Sedan,Completed,Clear,Medium,Yes,12,5,1,1
2024-01-01 09:38:00,Mall,Downtown,13.6,32,50.59,SUV,Completed,Clear,Medium,Yes,9,0,1,0
2024-01-07 02:20:00,University,Airport,13.99,34,46.28,Shared,Completed,Clear,Medium,No,2,6,1,1
2024-01-04 15:31:00,University,Financial District,33.5,87,107.19,Shared,Completed,Clear,Medium,No,15,3,1,0
2024-01-06 16:59:00,Midtown,Airport,8.54,29,37.3,SUV,Completed,Clear,Medium,No,16,5,1,1
2024-01-05 05:29:00,Financial District,Downtown,22.5,48,75.5,SUV,Completed,Clear,Medium,No,5,4,1,0
2024-01-06 02:32:00,Airport,Mall,15.53,46,52.05,Sedan,Completed,Clear,Medium,No,2,5,1,1
2024-01-02 18:51:00,Financial District,Mall,7.53,20,34.71,SUV,Completed,Rainy,High,No,18,1,1,0
2024-01-07 10:44:00,University,Downtown,22.53,57,76.19,SUV,Completed,Rainy,Low,Yes,10,6,1,1
2024-01-01 12:08:00,Suburbs,Mall,11.85,39,45.05,SUV,Completed,Clear,Low,No,12,0,1,0
2024-01-05 23:00:00,Airport,Midtown,33.16,69,94.09,SUV,Completed,Clear,Low,No,23,4,1,0
2024-01-02 04:45:00,Financial District,Airport,12.03,31,37.91,Sedan,Completed,Clear,Medium,No,4,1,1,0
2024-01-05 14:01:00,Mall,Mall,12.82,46,40.66,Sedan,Completed,Clear,High,No,14,4,1,0
2024-01-05 23:36:00,University,Suburbs,5.39,21,21.85,Sedan,Completed,Foggy,Low,Yes,23,4,1,0
2024-01-03 07:21:00,Midtown,Suburbs,4.67,17,15.98,Motorcycle,Completed,Clear,High,No,7,2,1,0
2024-01-07 14:46:00,University,University,21.12,73,73.95,Sedan,Completed,Clear,Low,Yes,14,6,1,1
2024-01-05 14:17:00,Downtown,Suburbs,14.07,36,45.36,Sedan,Completed,Clear,High,Yes,14,4,1,0
2024-01-04 11:08:00,Midtown,Midtown,21.69,51,63.07,Electric,Completed,Foggy,Medium,No,11,3,1,0
2024-01-02 14:00:00,Midtown,University,6.43,24,20.74,Shared,Completed,Rainy,Low,No,14,1,1,0
2024-01-07 12:25:00,Airport,Midtown,9.89,27,36.41,Motorcycle,Completed,Rainy,Low,No,12,6,1,1
2024-01-01 00:00:00,Suburbs,Financial District,20.22,49,76.56,SUV,Completed,Clear,Medium,No,0,0,1,0
2024-01-02 00:30:00,Airport,Suburbs,8.38,33,24.19,Electric,Completed,Clear,Low,No,0,1,1,0
2024-01-02 02:47:00,Downtown,Mall,15.38,32,48.84,Sedan,Completed,Foggy,Medium,No,2,1,1,0
2024-01-01 20:56:00,University,University,20.47,56,60.96,Electric,Completed,Rainy,Medium,Yes,20,0,1,0
2024-01-04 15:00:00,Midtown,Airport,34.1,71,106.98,Sedan,Completed,Rainy,High,No,15,3,1,0
2024-01-01 12:13:00,Midtown,University,3.72,11,12.09,Shared,Completed,Clear,Low,No,12,0,1,0
2024-01-01 22:55:00,Mall,Mall,16.65,47,60.92,Sedan,Completed,Rainy,High,No,22,0,1,0
2024-01-02 10:30:00,Financial District,Financial District,14.47,50,49.31,Shared,Completed,Rainy,Medium,No,10,1,1,0
2024-01-07 06:45:00,Suburbs,Midtown,29.02,113,93.81,Electric,Completed,Rainy,Medium,Yes,6,6,1,1
2024-01-04 17:39:00,Suburbs,Financial District,31.61,96,95.89,Sedan,Completed,Rainy,High,No,17,3,1,0
2024-01-05 15:25:00,Midtown,Midtown,16.27,51,48.43,Sedan,Completed,Rainy,Medium,Yes,15,4,1,0
2024-01-06 13:39:00,Downtown,Financial District,12.7,30,41.41,Sedan,Completed,Clear,Medium,No,13,5,1,1
2024-01-03 07:19:00,Airport,Airport,25.44,53,71.92,Sedan,Completed,Clear,Medium,No,7,2,1,0
2024-01-07 01:36:00,Airport,Suburbs,8.26,24,32.92,SUV,Completed,Clear,High,Yes,1,6,1,1
2024-01-01 12:51:00,Downtown,Mall,23.4,72,65.01,Motorcycle,Completed,Rainy,High,No,12,0,1,0
2024-01-05 08:04:00,Midtown,Airport,32.52,73,94.91,Sedan,Completed,Thunderstorm,Medium,No,8,4,1,0
2024-01-04 03:27:00,Mall,Suburbs,10.52,22,33.93,SUV,Completed,Clear,Medium,No,3,3,1,0
2024-01-03 04:33:00,Airport,Suburbs,24.01,58,78.34,Sedan,Completed,Clear,High,No,4,2,1,0
2024-01-05 12:37:00,University,Suburbs,5.88,13,20.98,Sedan,Completed,Clear,Medium,No,12,4,1,0
2024-01-06 19:09:00,Midtown,Financial District,5.13,11,21.06,SUV,Completed,Snowy,Low,No,19,5,1,1
2024-01-02 21:02:00,Suburbs,Suburbs,5.71,21,20.88,SUV,Completed,Foggy,Low,Yes,21,1,1,0
2024-01-02 22:44:00,Mall,Mall,20.14,68,71.87,Sedan,Completed,Clear,High,No,22,1,1,0
2024-01-07 20:02:00,Downtown,Downtown,27.08,68,97.32,Electric,Completed,Clear,Medium,No,20,6,1,1
2024-01-04 14:35:00,Suburbs,Airport,5.31,11,28.05,Motorcycle,Completed,Clear,Low,No,14,3,1,0
2024-01-02 00:18:00,Financial District,Financial District,30.58,89,93.53,SUV,Completed,Clear,Medium,No,0,1,1,0
2024-01-01 06:30:00,Airport,Suburbs,29.65,82,103.57,Sedan,Completed,Clear,Low,No,6,0,1,0
2024-01-07 18:07:00,Midtown,Financial District,1.05,4,6.5,Sedan,Completed,Foggy,Medium,No,18,6,1,1
2024-01-01 19:22:00,Mall,Midtown,25.98,72,79.54,SUV,Completed,Clear,Medium,Yes,19,0,1,0
2024-01-06 12:32:00,Mall,Midtown,30.89,113,116.67,Electric,Completed,Clear,High,Yes,12,5,1,1
2024-01-06 00:05:00,Midtown,Midtown,12.4,37,45.99,SUV,Completed,Thunderstorm,Low,No,0,5,1,1
2024-01-02 11:46:00,Financial District,Downtown,25.41,93,77.68,SUV,Completed,Clear,High,Yes,11,1,1,0
2024-01-01 22:02:00,Downtown,Mall,3.11,9,13.59,Sedan,Completed,Clear,Medium,No,22,0,1,0
2024-01-06 07:11:00,Mall,Downtown,3.32,13,17.17,Sedan,Completed,Rainy,Medium,No,7,5,1,1
2024-01-07 18:49:00,University,Downtown,21.32,77,72.62,Motorcycle,Completed,Snowy,Low,No,18,6,1,1
2024-01-04 16:09:00,Airport,Mall,11.27,24,44.96,SUV,Completed,Clear,Low,Yes,16,3,1,0
2024-01-01 11:27:00,Downtown,Downtown,3.69,8,20.89,SUV,Completed,Thunderstorm,Medium,Yes,11,0,1,0
2024-01-05 07:56:00,University,Midtown,33.28,96,105.04,Sedan,Completed,Snowy,Medium,No,7,4,1,0
2024-01-07 01:33:00,University,University,19.21,61,66.99,SUV,Completed,Clear,Medium,Yes,1,6,1,1
2024-01-07 20:26:00,Financial District,Mall,20.71,67,68.42,SUV,Completed,Rainy,Medium,No,20,6,1,1
2024-01-06 09:42:00,Financial District,Mall,21.91,45,79.36,Sedan,Completed,Clear,Low,No,9,5,1,1
2024-01-04 01:47:00,Midtown,Mall,31.3,106,96.9,Motorcycle,Completed,Snowy,High,No,1,3,1,0
2024-01-05 04:53:00,Airport,Airport,3.05,7,12.95,Sedan,Completed,Clear,High,No,4,4,1,0
2024-01-02 08:13:00,Downtown,University,31.37,123,100.18,SUV,Completed,Clear,Low,No,8,1,1,0
2024-01-07 06:08:00,Airport,Airport,23.35,60,67.16,Sedan,Completed,Clear,Low,No,6,6,1,1
2024-01-03 11:54:00,Suburbs,University,34.22,133,112.11,Sedan,Completed,Thunderstorm,Low,No,11,2,1,0
2024-01-01 08:12:00,Suburbs,Suburbs,2.95,9,18.43,Motorcycle,Completed,Clear,Medium,No,8,0,1,0
2024-01-05 16:25:00,Midtown,Downtown,15.49,44,44.58,Sedan,Completed,Clear,Medium,Yes,16,4,1,0
2024-01-02 17:05:00,Suburbs,Suburbs,22.79,54,68.66,SUV,Completed,Clear,Medium,No,17,1,1,0
2024-01-04 06:06:00,Downtown,Midtown,29.71,95,80.98,Motorcycle,Completed,Rainy,High,No,6,3,1,0
2024-01-02 12:06:00,Midtown,Financial District,15.14,45,46.76,Shared,Completed,Clear,Medium,No,12,1,1,0
2024-01-02 11:53:00,Financial District,Airport,13.03,28,50.65,Shared,Completed,Clear,High,No,11,1,1,0
2024-01-04 13:08:00,Mall,Financial District,19.81,60,70.07,SUV,Completed,Foggy,High,No,13,3,1,0
2024-01-03 15:03:00,University,Downtown,15.8,49,45.59,Sedan,Completed,Clear,High,No,15,2,1,0
2024-01-06 21:19:00,Mall,University,25.31,86,93.72,Motorcycle,Completed,Clear,High,No,21,5,1,1
2024-01-05 15:26:00,Airport,Downtown,10.04,40,31.85,SUV,Completed,Rainy,Medium,No,15,4,1,0
2024-01-04 19:56:00,Suburbs,University,16.29,46,49.93,Sedan,Completed,Rainy,Medium,Yes,19,3,1,0
2024-01-06 06:16:00,University,Midtown,31.43,95,99.17,Sedan,Completed,Clear,Medium,No,6,5,1,1
2024-01-07 04:45:00,University,Mall,26.71,57,88.85,SUV,Completed,Clear,Medium,No,4,6,1,1
2024-01-03 07:20:00,Financial District,Financial District,6.71,25,27.88,SUV,Completed,Clear,Medium,No,7,2,1,0
2024-01-06 17:28:00,University,Mall,31.15,68,110.01,SUV,Completed,Foggy,Medium,No,17,5,1,1
2024-01-01 18:35:00,Downtown,Mall,21.03,81,69.64,Sedan,Completed,Rainy,Medium,No,18,0,1,0
2024-01-01 16:15:00,Midtown,Downtown,24.1,65,87.32,Sedan,Completed,Clear,Medium,No,16,0,1,0
2024-01-06 13:41:00,Airport,Financial District,11.0,29,32.5,Sedan,Completed,Rainy,Medium,No,13,5,1,1
2024-01-01 02:58:00,Downtown,University,12.24,48,38.33,Sedan,Completed,Clear,Medium,No,2,0,1,0
