datetime,pickup,drop,distance,duration,fare,vehicle_type,status,weather,traffic,surge,hour,day,month,is_weekend
2025-01-18 22:50:00,Area_B,Area_F,37.77,82.0,759.39,UberX,Completed,Clear,Medium,1.0,22,18,1,1
2025-01-06 16:43:00,Area_D,Area_E,31.62,64.0,816.21,UberXL,Completed,Clear,High,1.0,16,6,1,0
2025-01-08 18:22:00,Area_B,Area_E,39.66,87.0,1161.2,UberXL,Completed,Clear,Medium,1.0,18,8,1,0
2025-01-29 21:07:00,Area_B,Area_H,22.23,43.0,525.03,UberX,Completed,Clear,High,1.2,21,29,1,0
2025-01-05 06:25:00,Area_C,Area_G,38.55,68.0,778.36,UberX,Completed,Rainy,Medium,1.0,6,5,1,1
2025-01-15 08:28:00,Area_C,Area_E,3.95,7.0,107.38,UberGo,Completed,Clear,Low,1.2,8,15,1,0
2025-01-30 00:58:00,Area_B,Area_F,15.26,29.0,298.74,UberGo,Cancelled,Rainy,Medium,1.0,0,30,1,0
2025-01-18 23:04:00,Area_B,Area_E,9.79,19.0,271.57,UberXL,Completed,Clear,High,1.2,23,18,1,1
2025-01-14 01:25:00,Area_B,Area_G,8.64,17.0,346.96,UberX,Completed,Clear,Low,1.0,1,14,1,0
2025-01-08 22:24:00,Area_D,Area_E,6.49,14.0,270.15,UberX,Completed,Rainy,Medium,1.0,22,8,1,0
2025-01-29 04:41:00,Area_D,Area_G,25.27,45.0,395.07,UberGo,Completed,Cloudy,High,1.0,4,29,1,0
2025-01-07 12:54:00,Area_D,Area_E,31.47,69.0,518.71,UberGo,Completed,Rainy,Medium,1.0,12,7,1,0
2025-01-03 04:35:00,Area_C,Area_H,23.55,55.0,590.37,UberXL,Completed,Cloudy,High,1.0,4,3,1,0
2025-01-19 16:17:00,Area_A,Area_G,6.73,12.0,177.2,UberX,Completed,Rainy,High,1.0,16,19,1,1
2025-01-06 07:01:00,Area_D,Area_E,32.63,73.0,718.74,UberX,Completed,Cloudy,High,1.0,7,6,1,0
2025-01-28 22:38:00,Area_D,Area_E,25.8,54.0,604.46,UberX,Completed,Cloudy,Medium,1.0,22,28,1,0
2025-01-07 14:43:00,Area_B,Area_E,16.14,38.0,422.25,UberX,Cancelled,Rainy,Medium,1.0,14,7,1,0
2025-01-09 01:11:00,Area_D,Area_E,27.29,62.0,420.02,UberGo,Completed,Cloudy,High,1.0,1,9,1,0
2025-01-11 16:19:00,Area_A,Area_E,11.14,25.0,195.13,UberGo,Completed,Rainy,High,1.0,16,11,1,1
2025-01-11 00:22:00,Area_C,Area_F,14.46,34.0,273.23,UberGo,Completed,Cloudy,High,1.5,0,11,1,1
2025-01-11 18:38:00,Area_D,Area_H,36.78,70.0,908.97,UberXL,Completed,Clear,High,1.2,18,11,1,1
2025-01-07 18:10:00,Area_C,Area_F,12.33,22.0,320.02,UberX,Completed,Clear,High,1.0,18,7,1,0
2025-01-12 08:41:00,Area_D,Area_E,19.33,40.0,404.08,UberGo,Completed,Clear,High,1.0,8,12,1,1
2025-01-09 20:18:00,Area_C,Area_G,35.72,64.0,703.71,UberX,Completed,Rainy,High,1.0,20,9,1,0
2025-01-02 03:14:00,Area_C,Area_G,28.6,63.0,490.0,UberGo,Completed,Cloudy,High,1.0,3,2,1,0
2025-01-22 00:49:00,Area_D,Area_F,3.43,7.0,232.84,UberXL,Completed,Clear,Medium,1.0,0,22,1,0
2025-01-05 18:40:00,Area_D,Area_F,6.74,15.0,140.42,UberGo,Completed,Rainy,Low,1.0,18,5,1,1
2025-01-16 01:27:00,Area_C,Area_F,1.31,3.0,109.39,UberXL,Completed,Rainy,Low,1.0,1,16,1,0
2025-01-23 08:37:00,Area_A,Area_H,25.61,53.0,519.24,UberX,Completed,Cloudy,Medium,1.5,8,23,1,0
2025-01-11 00:56:00,Area_A,Area_H,18.46,36.0,305.94,UberGo,Completed,Rainy,High,1.0,0,11,1,1
2025-01-05 22:58:00,Area_A,Area_G,6.24,11.0,138.59,UberGo,Completed,Rainy,Medium,1.0,22,5,1,1
2025-01-02 08:48:00,Area_A,Area_F,38.36,76.0,697.02,UberGo,Completed,Cloudy,High,1.0,8,2,1,0
2025-01-23 21:18:00,Area_D,Area_H,21.66,42.0,482.65,UberX,Cancelled,Clear,Low,1.5,21,23,1,0
2025-01-10 22:12:00,Area_B,Area_F,10.43,18.0,319.02,UberXL,Completed,Cloudy,Medium,1.0,22,10,1,0
2025-01-21 18:10:00,Area_C,Area_F,20.52,44.0,592.18,UberXL,Completed,Clear,Low,1.0,18,21,1,0
2025-01-09 02:13:00,Area_A,Area_H,27.51,58.0,487.42,UberGo,Completed,Clear,Medium,1.2,2,9,1,0
2025-01-13 21:50:00,Area_A,Area_E,3.97,7.0,120.82,UberX,Completed,Clear,Medium,1.2,21,13,1,0
2025-01-07 16:15:00,Area_B,Area_E,11.71,23.0,376.89,UberXL,Completed,Clear,Low,1.2,16,7,1,0
2025-01-07 11:40:00,Area_B,Area_F,32.47,73.0,784.29,UberXL,Completed,Rainy,Low,1.5,11,7,1,0
2025-01-22 08:49:00,Area_D,Area_G,18.93,39.0,590.02,UberXL,Completed,Clear,Low,1.0,8,22,1,0
2025-01-02 07:05:00,Area_C,Area_H,22.32,45.0,510.3,UberXL,Completed,Rainy,High,1.0,7,2,1,0
2025-01-14 09:25:00,Area_C,Area_E,17.88,37.0,499.65,UberXL,Completed,Cloudy,Low,1.0,9,14,1,0
2025-01-07 13:31:00,Area_B,Area_H,2.71,6.0,88.4,UberGo,Completed,Clear,Low,1.0,13,7,1,0
2025-01-12 17:35:00,Area_B,Area_H,7.46,13.0,133.98,UberGo,Completed,Clear,Low,1.0,17,12,1,1
2025-01-05 03:52:00,Area_B,Area_F,18.38,34.0,312.57,UberGo,Completed,Clear,Medium,1.2,3,5,1,1
2025-01-16 03:30:00,Area_D,Area_E,9.16,18.0,277.15,UberXL,Completed,Clear,High,1.2,3,16,1,0
2025-01-11 21:59:00,Area_C,Area_H,2.95,6.0,151.03,UberXL,Completed,Clear,Medium,1.0,21,11,1,1
2025-01-08 21:39:00,Area_B,Area_G,33.9,60.0,763.1,UberXL,Completed,Cloudy,High,1.5,21,8,1,0
2025-01-17 06:46:00,Area_A,Area_F,39.27,89.0,662.25,UberGo,Completed,Clear,Low,1.0,6,17,1,0
2025-01-11 02:23:00,Area_C,Area_F,31.93,70.0,724.38,UberXL,Completed,Cloudy,Medium,1.0,2,11,1,1
2025-01-22 10:38:00,Area_C,Area_E,34.3,68.0,504.3,UberGo,Completed,Cloudy,Medium,1.0,10,22,1,0
2025-01-17 03:26:00,Area_A,Area_F,10.44,19.0,366.47,UberXL,Completed,Cloudy,High,1.0,3,17,1,0
2025-01-28 01:14:00,Area_A,Area_E,38.46,91.0,656.38,UberGo,Completed,Rainy,High,1.0,1,28,1,0
2025-01-25 08:42:00,Area_C,Area_H,8.68,15.0,292.24,UberX,Cancelled,Rainy,Low,1.5,8,25,1,1
2025-01-08 18:23:00,Area_C,Area_G,38.11,77.0,829.94,UberXL,Completed,Clear,Low,1.0,18,8,1,0
2025-01-24 04:55:00,Area_B,Area_E,39.8,84.0,1002.11,UberXL,Completed,Cloudy,Low,1.0,4,24,1,0
2025-01-09 06:44:00,Area_D,Area_H,28.76,62.0,448.71,UberGo,Completed,Cloudy,Medium,1.5,6,9,1,0
2025-01-06 07:07:00,Area_D,Area_H,39.26,88.0,845.29,UberXL,Completed,Clear,Low,1.2,7,6,1,0
2025-01-04 04:30:00,Area_B,Area_H,23.21,42.0,458.34,UberGo,Completed,Clear,Low,1.0,4,4,1,1
2025-01-01 11:52:00,Area_A,Area_F,11.12,19.0,216.19,UberGo,Completed,Cloudy,Low,1.0,11,1,1,0
2025-01-29 05:23:00,Area_A,Area_G,18.04,37.0,404.54,UberX,Completed,Rainy,Medium,1.0,5,29,1,0
2025-01-24 16:54:00,Area_A,Area_G,24.15,42.0,466.89,UberX,Cancelled,Cloudy,High,1.0,16,24,1,0
2025-01-18 03:03:00,Area_A,Area_G,3.85,7.0,163.25,UberXL,Completed,Clear,Medium,1.5,3,18,1,1
2025-01-25 01:58:00,Area_B,Area_E,25.27,51.0,680.7,UberXL,Completed,Cloudy,Low,1.2,1,25,1,1
2025-01-27 18:13:00,Area_C,Area_G,39.27,74.0,569.78,UberGo,Completed,Clear,High,1.0,18,27,1,0
2025-01-05 08:22:00,Area_B,Area_H,8.41,17.0,176.47,UberGo,Completed,Rainy,Medium,1.5,8,5,1,1
2025-01-15 23:07:00,Area_A,Area_F,31.91,63.0,519.51,UberGo,Completed,Cloudy,Low,1.0,23,15,1,0
2025-01-17 12:23:00,Area_B,Area_G,36.41,85.0,610.73,UberGo,Completed,Clear,Medium,1.2,12,17,1,0
2025-01-18 20:48:00,Area_D,Area_H,37.8,71.0,945.5,UberXL,Completed,Cloudy,Medium,1.0,20,18,1,1
2025-01-04 17:32:00,Area_D,Area_G,38.45,90.0,734.61,UberX,Cancelled,Rainy,Low,1.0,17,4,1,1
2025-01-12 06:38:00,Area_A,Area_E,21.34,39.0,540.21,UberXL,Cancelled,Cloudy,Low,1.0,6,12,1,1
2025-01-27 20:13:00,Area_B,Area_H,39.12,71.0,824.39,UberXL,Completed,Clear,High,1.2,20,27,1,0
2025-01-22 21:22:00,Area_D,Area_E,30.54,67.0,692.62,UberXL,Completed,Clear,High,1.0,21,22,1,0
2025-01-27 09:39:00,Area_C,Area_F,7.31,16.0,213.26,UberX,Completed,Cloudy,High,1.2,9,27,1,0
2025-01-01 12:58:00,Area_A,Area_F,19.6,39.0,448.73,UberXL,Completed,Cloudy,Low,1.5,12,1,1,0
2025-01-17 04:13:00,Area_B,Area_E,29.01,56.0,627.37,UberX,Completed,Clear,Medium,1.0,4,17,1,0
2025-01-19 06:04:00,Area_A,Area_G,10.65,23.0,301.42,UberGo,Completed,Clear,High,1.2,6,19,1,1
2025-01-15 02:39:00,Area_D,Area_E,25.98,50.0,653.29,UberXL,Cancelled,Cloudy,Low,1.0,2,15,1,0
2025-01-20 07:15:00,Area_C,Area_H,27.0,58.0,567.91,UberGo,Completed,Rainy,High,1.0,7,20,1,0
2025-01-10 02:59:00,Area_D,Area_E,7.35,17.0,147.32,UberGo,Completed,Clear,Low,1.2,2,10,1,0
2025-01-08 22:30:00,Area_A,Area_E,23.04,55.0,403.68,UberGo,Completed,Rainy,Medium,1.0,22,8,1,0
2025-01-26 05:53:00,Area_C,Area_F,31.09,72.0,711.22,UberXL,Completed,Rainy,Low,1.5,5,26,1,1
2025-01-28 23:29:00,Area_B,Area_H,20.46,37.0,320.58,UberGo,Completed,Rainy,High,1.0,23,28,1,0
2025-01-22 17:37:00,Area_D,Area_F,1.47,3.0,124.13,UberXL,Completed,Clear,Low,1.0,17,22,1,0
2025-01-07 00:49:00,Area_C,Area_H,1.35,3.0,64.73,UberGo,Completed,Rainy,Medium,1.5,0,7,1,0
2025-01-27 00:00:00,Area_A,Area_F,14.92,30.0,617.99,UberXL,Cancelled,Cloudy,High,1.0,0,27,1,0
2025-01-02 13:38:00,Area_B,Area_F,37.12,84.0,1037.61,UberXL,Completed,Cloudy,High,1.2,13,2,1,0
2025-01-09 19:31:00,Area_A,Area_G,9.92,20.0,341.79,UberXL,Completed,Cloudy,Medium,1.0,19,9,1,0
2025-01-17 23:55:00,Area_A,Area_F,25.74,58.0,695.51,UberGo,Completed,Clear,Low,1.0,23,17,1,0
2025-01-14 04:43:00,Area_B,Area_F,9.66,19.0,259.23,UberXL,Completed,Rainy,Medium,1.0,4,14,1,0
2025-01-12 11:12:00,Area_C,Area_G,13.55,24.0,218.31,UberGo,Completed,Cloudy,Medium,1.0,11,12,1,1
2025-01-07 22:18:00,Area_C,Area_H,34.07,76.0,687.06,UberX,Completed,Rainy,Medium,1.2,22,7,1,0
2025-01-07 10:22:00,Area_B,Area_G,29.43,54.0,484.18,UberGo,Completed,Clear,Low,1.0,10,7,1,0
2025-01-13 20:46:00,Area_B,Area_E,4.72,11.0,122.39,UberGo,Completed,Cloudy,High,1.0,20,13,1,0
2025-01-08 12:14:00,Area_A,Area_G,17.72,37.0,447.78,UberXL,Cancelled,Clear,Medium,1.2,12,8,1,0
2025-01-01 06:30:00,Area_A,Area_G,2.14,5.0,76.47,UberGo,Completed,Rainy,Low,1.2,6,1,1,0
2025-01-26 05:35:00,Area_D,Area_F,19.75,42.0,448.54,UberX,Completed,Rainy,High,1.2,5,26,1,1
2025-01-08 20:28:00,Area_B,Area_F,26.83,60.0,848.75,UberXL,Completed,Clear,Low,1.0,20,8,1,0
2025-01-12 15:18:00,Area_D,Area_F,5.62,12.0,190.97,UberGo,Completed,Rainy,Medium,1.2,15,12,1,1
2025-01-04 01:54:00,Area_B,Area_H,12.27,25.0,357.23,UberGo,Completed,Rainy,Medium,1.0,1,4,1,1
2025-01-06 23:04:00,Area_D,Area_F,16.52,35.0,556.9,UberXL,Completed,Rainy,Low,1.0,23,6,1,0
2025-01-01 17:29:00,Area_A,Area_G,36.86,70.0,845.29,UberXL,Cancelled,Rainy,Low,1.0,17,1,1,0
2025-01-07 20:32:00,Area_A,Area_H,39.74,70.0,784.44,UberGo,Completed,Clear,Medium,1.0,20,7,1,0
2025-01-02 10:18:00,Area_C,Area_F,2.75,6.0,80.0,UberGo,Completed,Clear,Low,1.2,10,2,1,0
2025-01-03 20:49:00,Area_D,Area_H,30.68,68.0,768.53,UberXL,Completed,Rainy,Medium,1.5,20,3,1,0
2025-01-26 09:51:00,Area_B,Area_F,15.5,34.0,382.65,UberXL,Completed,Rainy,Low,1.2,9,26,1,1
2025-01-23 17:20:00,Area_D,Area_E,16.31,29.0,362.75,UberX,Completed,Clear,High,1.0,17,23,1,0
2025-01-12 06:29:00,Area_A,Area_G,30.42,59.0,723.61,UberX,Completed,Cloudy,Low,1.0,6,12,1,1
2025-01-03 05:40:00,Area_C,Area_G,36.82,75.0,757.69,UberX,Completed,Cloudy,High,1.0,5,3,1,0
2025-01-21 08:36:00,Area_D,Area_G,38.09,86.0,835.32,UberXL,Completed,Rainy,Low,1.0,8,21,1,0
2025-01-20 08:24:00,Area_A,Area_E,23.51,48.0,606.45,UberXL,Cancelled,Rainy,Low,1.0,8,20,1,0
2025-01-14 07:27:00,Area_B,Area_G,14.93,32.0,470.66,UberXL,Completed,Cloudy,High,1.5,7,14,1,0
2025-01-19 06:48:00,Area_C,Area_G,31.71,55.0,531.95,UberGo,Completed,Cloudy,Medium,1.2,6,19,1,1
2025-01-16 14:57:00,Area_A,Area_H,10.79,19.0,280.73,UberXL,Completed,Clear,High,1.0,14,16,1,0
2025-01-01 11:11:00,Area_B,Area_H,23.0,53.0,374.72,UberGo,Completed,Rainy,Low,1.0,11,1,1,0
2025-01-11 09:46:00,Area_D,Area_F,14.98,30.0,398.2,UberXL,Completed,Clear,Medium,1.0,9,11,1,1
2025-01-01 02:50:00,Area_B,Area_G,26.61,59.0,729.43,UberXL,Completed,Rainy,Medium,1.0,2,1,1,0
2025-01-04 22:06:00,Area_B,Area_F,10.38,21.0,199.55,UberGo,Completed,Rainy,Low,1.0,22,4,1,1
2025-01-24 02:00:00,Area_B,Area_H,8.47,15.0,281.72,UberXL,Completed,Clear,High,1.0,2,24,1,0
2025-01-08 22:25:00,Area_C,Area_E,36.81,73.0,925.62,UberXL,Completed,Rainy,Medium,1.2,22,8,1,0
2025-01-28 05:51:00,Area_A,Area_H,4.97,11.0,181.16,UberXL,Completed,Cloudy,High,1.0,5,28,1,0
2025-01-13 01:01:00,Area_A,Area_F,20.73,46.0,443.29,UberX,Completed,Cloudy,Medium,1.0,1,13,1,0
2025-01-28 11:51:00,Area_B,Area_E,9.61,17.0,291.84,UberXL,Completed,Clear,Low,1.0,11,28,1,0
2025-01-12 07:29:00,Area_D,Area_E,2.52,5.0,81.83,UberGo,Cancelled,Cloudy,Medium,1.5,7,12,1,1
2025-01-28 18:00:00,Area_D,Area_E,2.4,5.0,80.5,UberGo,Completed,Rainy,Low,1.0,18,28,1,0
2025-01-06 17:59:00,Area_A,Area_F,7.83,17.0,174.45,UberGo,Completed,Clear,Low,1.0,17,6,1,0
2025-01-08 06:19:00,Area_D,Area_E,34.8,74.0,899.78,UberXL,Completed,Cloudy,Low,1.0,6,8,1,0
2025-01-04 13:07:00,Area_B,Area_H,12.02,21.0,219.74,UberGo,Completed,Clear,Medium,1.0,13,4,1,1
2025-01-24 19:05:00,Area_A,Area_H,38.07,76.0,945.36,UberX,Completed,Clear,High,1.5,19,24,1,0
2025-01-10 23:19:00,Area_A,Area_F,23.68,49.0,416.04,UberGo,Completed,Rainy,High,1.0,23,10,1,0
2025-01-23 19:30:00,Area_D,Area_H,18.03,36.0,490.9,UberXL,Completed,Rainy,Medium,1.0,19,23,1,0
2025-01-26 13:43:00,Area_A,Area_F,23.62,43.0,432.73,UberX,Completed,Clear,High,1.2,13,26,1,1
2025-01-02 22:18:00,Area_C,Area_F,21.15,45.0,428.59,UberGo,Cancelled,Cloudy,High,1.0,22,2,1,0
2025-01-26 19:32:00,Area_B,Area_E,30.59,69.0,591.93,UberX,Completed,Cloudy,High,1.0,19,26,1,1
2025-01-26 08:32:00,Area_C,Area_F,12.02,23.0,333.79,UberGo,Completed,Clear,Low,1.0,8,26,1,1
2025-01-02 20:58:00,Area_A,Area_H,14.77,28.0,398.45,UberXL,Completed,Clear,Medium,1.2,20,2,1,0
2025-01-13 20:08:00,Area_D,Area_F,35.87,67.0,841.68,UberX,Completed,Cloudy,Medium,1.5,20,13,1,0
2025-01-03 06:53:00,Area_C,Area_E,37.91,67.0,633.39,UberGo,Cancelled,Rainy,Low,1.2,6,3,1,0
2025-01-21 06:26:00,Area_C,Area_F,35.81,75.0,679.66,UberGo,Cancelled,Clear,Medium,1.0,6,21,1,0
2025-01-12 05:46:00,Area_C,Area_E,17.36,40.0,418.32,UberX,Completed,Rainy,Low,1.2,5,12,1,1
2025-01-04 10:54:00,Area_D,Area_E,31.43,55.0,739.88,UberX,Completed,Rainy,High,1.0,10,4,1,1
2025-01-12 15:16:00,Area_D,Area_E,19.58,40.0,416.9,UberX,Completed,Rainy,Low,1.5,15,12,1,1
2025-01-28 20:28:00,Area_A,Area_F,20.4,39.0,435.88,UberX,Cancelled,Clear,Low,1.0,20,28,1,0
2025-01-20 12:19:00,Area_D,Area_F,8.98,17.0,250.57,UberGo,Completed,Cloudy,High,1.0,12,20,1,0
2025-01-14 22:43:00,Area_C,Area_G,24.05,47.0,484.14,UberGo,Completed,Rainy,Medium,1.2,22,14,1,0
2025-01-07 18:06:00,Area_A,Area_G,8.26,18.0,176.29,UberGo,Completed,Rainy,High,1.0,18,7,1,0
2025-01-15 20:34:00,Area_D,Area_G,13.93,26.0,396.81,UberXL,Completed,Cloudy,Low,1.0,20,15,1,0
2025-01-24 09:09:00,Area_B,Area_E,34.35,62.0,679.37,UberX,Completed,Cloudy,Medium,1.0,9,24,1,0
2025-01-27 19:03:00,Area_D,Area_H,9.08,18.0,179.22,UberGo,Completed,Rainy,Low,1.2,19,27,1,0
2025-01-02 17:37:00,Area_D,Area_G,3.78,8.0,125.82,UberX,Completed,Rainy,Medium,1.2,17,2,1,0
2025-01-23 15:16:00,Area_A,Area_F,3.69,8.0,199.04,UberX,Completed,Clear,High,1.2,15,23,1,0
2025-01-05 04:01:00,Area_A,Area_E,37.69,88.0,676.39,UberGo,Completed,Clear,Medium,1.0,4,5,1,1
2025-01-11 16:53:00,Area_A,Area_E,20.77,44.0,422.6,UberX,Completed,Cloudy,High,1.2,16,11,1,1
2025-01-22 19:55:00,Area_B,Area_F,16.97,36.0,435.73,UberX,Completed,Rainy,Medium,1.0,19,22,1,0
2025-01-04 20:21:00,Area_B,Area_G,32.62,57.0,677.69,UberX,Completed,Cloudy,Low,1.0,20,4,1,1
2025-01-20 10:17:00,Area_D,Area_G,33.6,61.0,620.75,UberX,Completed,Cloudy,Medium,1.0,10,20,1,0
2025-01-03 02:26:00,Area_D,Area_H,13.96,27.0,361.67,UberX,Completed,Clear,Medium,1.5,2,3,1,0
2025-01-18 21:05:00,Area_A,Area_F,28.05,56.0,560.19,UberGo,Completed,Cloudy,High,1.0,21,18,1,1
2025-01-04 23:02:00,Area_A,Area_F,31.07,70.0,523.38,UberGo,Cancelled,Clear,High,1.2,23,4,1,1
2025-01-07 11:19:00,Area_B,Area_G,26.53,46.0,494.7,UberX,Completed,Clear,Medium,1.5,11,7,1,0
2025-01-02 18:11:00,Area_B,Area_H,6.91,14.0,236.06,UberX,Cancelled,Cloudy,Low,1.0,18,2,1,0
2025-01-07 07:48:00,Area_A,Area_H,35.16,81.0,749.47,UberX,Completed,Clear,Medium,1.2,7,7,1,0
2025-01-05 19:15:00,Area_D,Area_F,22.02,44.0,573.62,UberXL,Completed,Rainy,Medium,1.0,19,5,1,1
2025-01-25 05:03:00,Area_B,Area_G,12.02,21.0,250.8,UberX,Completed,Rainy,Low,1.0,5,25,1,1
2025-01-10 22:47:00,Area_A,Area_F,17.58,31.0,530.91,UberXL,Completed,Clear,High,1.0,22,10,1,0
2025-01-06 15:33:00,Area_A,Area_G,2.47,6.0,142.82,UberXL,Cancelled,Rainy,Medium,1.0,15,6,1,0
2025-01-30 06:25:00,Area_A,Area_F,5.99,11.0,196.9,UberXL,Completed,Cloudy,Medium,1.0,6,30,1,0
2025-01-10 02:58:00,Area_B,Area_E,30.86,67.0,470.41,UberGo,Completed,Clear,Medium,1.0,2,10,1,0
2025-01-11 14:55:00,Area_D,Area_E,1.0,2.0,109.57,UberXL,Completed,Rainy,High,1.0,14,11,1,1
2025-01-05 21:23:00,Area_B,Area_H,17.25,31.0,386.79,UberX,Completed,Clear,Low,1.0,21,5,1,1
2025-01-14 17:21:00,Area_D,Area_E,21.38,38.0,419.98,UberX,Cancelled,Cloudy,Low,1.0,17,14,1,0
2025-01-10 15:28:00,Area_B,Area_F,3.13,6.0,90.96,UberGo,Completed,Clear,Low,1.0,15,10,1,0
2025-01-10 12:03:00,Area_A,Area_G,38.95,76.0,829.91,UberGo,Completed,Rainy,Medium,1.0,12,10,1,0
2025-01-01 11:14:00,Area_A,Area_G,9.82,18.0,323.14,UberX,Completed,Cloudy,High,1.2,11,1,1,0
2025-01-21 10:50:00,Area_C,Area_G,12.86,23.0,246.09,UberGo,Completed,Cloudy,Low,1.0,10,21,1,0
2025-01-25 06:50:00,Area_A,Area_E,12.85,23.0,226.71,UberGo,Completed,Cloudy,Medium,1.0,6,25,1,1
2025-01-08 16:42:00,Area_D,Area_E,9.99,20.0,269.92,UberXL,Completed,Cloudy,Medium,1.0,16,8,1,0
2025-01-21 20:31:00,Area_A,Area_G,1.06,2.0,133.93,UberXL,Completed,Cloudy,Medium,1.0,20,21,1,0
2025-01-27 14:31:00,Area_C,Area_F,29.44,51.0,460.76,UberGo,Completed,Cloudy,Low,1.2,14,27,1,0
2025-01-10 11:12:00,Area_A,Area_F,38.71,89.0,713.05,UberX,Completed,Cloudy,High,1.0,11,10,1,0
2025-01-11 10:40:00,Area_A,Area_H,9.75,17.0,271.54,UberXL,Cancelled,Rainy,High,1.0,10,11,1,1
2025-01-15 05:21:00,Area_B,Area_G,26.86,54.0,560.19,UberX,Completed,Clear,Medium,1.2,5,15,1,0
2025-01-14 11:11:00,Area_D,Area_G,29.93,62.0,441.24,UberGo,Completed,Clear,Medium,1.0,11,14,1,0
2025-01-26 22:17:00,Area_C,Area_F,34.09,66.0,692.23,UberX,Cancelled,Clear,Medium,1.0,22,26,1,1
2025-01-11 05:53:00,Area_B,Area_G,17.48,41.0,414.73,UberX,Completed,Cloudy,Medium,1.0,5,11,1,1
2025-01-12 23:28:00,Area_C,Area_H,12.81,26.0,323.45,UberX,Completed,Clear,Medium,1.0,23,12,1,1
2025-01-11 16:04:00,Area_A,Area_F,13.69,24.0,301.67,UberX,Completed,Clear,High,1.5,16,11,1,1
2025-01-16 15:15:00,Area_C,Area_F,28.79,64.0,470.13,UberGo,Completed,Clear,High,1.0,15,16,1,0
2025-01-13 16:28:00,Area_B,Area_E,32.85,67.0,543.98,UberGo,Completed,Cloudy,Low,1.0,16,13,1,0
2025-01-22 11:01:00,Area_A,Area_H,8.08,14.0,259.3,UberXL,Completed,Cloudy,Medium,1.0,11,22,1,0
2025-01-03 14:41:00,Area_B,Area_E,15.47,32.0,507.53,UberXL,Completed,Clear,High,1.2,14,3,1,0
2025-01-21 15:35:00,Area_D,Area_H,36.18,76.0,872.69,UberXL,Completed,Rainy,High,1.5,15,21,1,0
2025-01-30 06:25:00,Area_D,Area_E,32.46,66.0,751.83,UberXL,Cancelled,Rainy,Low,1.2,6,30,1,0
2025-01-18 21:52:00,Area_D,Area_G,39.41,78.0,966.54,UberX,Completed,Clear,Low,1.0,21,18,1,1
2025-01-16 00:19:00,Area_C,Area_F,30.42,58.0,818.66,UberXL,Completed,Clear,High,1.2,0,16,1,0
2025-01-13 12:40:00,Area_D,Area_G,16.33,30.0,428.49,UberXL,Completed,Rainy,Low,1.0,12,13,1,0
2025-01-18 07:55:00,Area_C,Area_G,24.03,49.0,448.52,UberX,Completed,Clear,High,1.0,7,18,1,1
2025-01-15 06:10:00,Area_C,Area_H,26.78,48.0,435.35,UberGo,Completed,Clear,Low,1.0,6,15,1,0
2025-01-07 03:25:00,Area_B,Area_H,4.06,8.0,251.56,UberXL,Completed,Cloudy,High,1.0,3,7,1,0
2025-01-15 06:10:00,Area_A,Area_H,22.24,47.0,389.65,UberGo,Cancelled,Cloudy,High,1.0,6,15,1,0
2025-01-10 02:48:00,Area_A,Area_G,28.66,54.0,683.16,UberXL,Completed,Rainy,High,1.0,2,10,1,0
2025-01-23 00:32:00,Area_B,Area_F,7.53,14.0,245.36,UberGo,Completed,Clear,Medium,1.2,0,23,1,0
2025-01-25 17:38:00,Area_D,Area_E,31.44,62.0,768.19,UberXL,Completed,Cloudy,Medium,1.0,17,25,1,1
2025-01-24 17:09:00,Area_B,Area_H,23.77,56.0,386.41,UberGo,Completed,Clear,High,1.0,17,24,1,0
2025-01-09 08:53:00,Area_B,Area_F,38.14,86.0,625.39,UberGo,Completed,Cloudy,Low,1.0,8,9,1,0
2025-01-06 03:23:00,Area_A,Area_F,2.65,6.0,146.38,UberXL,Completed,Rainy,Medium,1.2,3,6,1,0
2025-01-20 08:06:00,Area_C,Area_H,11.35,24.0,230.56,UberGo,Cancelled,Clear,Medium,1.2,8,20,1,0
2025-01-18 12:56:00,Area_B,Area_G,24.46,46.0,667.76,UberXL,Completed,Rainy,Medium,1.2,12,18,1,1
2025-01-05 00:07:00,Area_B,Area_G,12.57,30.0,348.29,UberXL,Completed,Cloudy,Medium,1.0,0,5,1,1
2025-01-03 19:34:00,Area_C,Area_E,28.86,53.0,773.1,UberX,Completed,Cloudy,Low,1.0,19,3,1,0
2025-01-25 23:55:00,Area_A,Area_F,30.6,66.0,752.4,UberXL,Completed,Cloudy,Low,1.0,23,25,1,1
2025-01-28 15:43:00,Area_D,Area_E,5.0,11.0,176.42,UberXL,Completed,Cloudy,Medium,1.0,15,28,1,0
2025-01-24 02:45:00,Area_B,Area_G,21.04,42.0,755.88,UberXL,Cancelled,Clear,Medium,1.0,2,24,1,0
2025-01-17 11:43:00,Area_D,Area_G,20.85,46.0,691.73,UberXL,Completed,Cloudy,Low,1.2,11,17,1,0
2025-01-06 03:03:00,Area_D,Area_E,15.4,27.0,359.51,UberX,Completed,Clear,Low,1.0,3,6,1,0
2025-01-10 22:19:00,Area_B,Area_E,37.38,87.0,724.25,UberX,Cancelled,Rainy,Low,1.5,22,10,1,0
2025-01-04 05:39:00,Area_D,Area_F,33.27,68.0,909.2,UberX,Completed,Cloudy,High,1.0,5,4,1,1
